theme_tag,large_sector,primary_sub_archetype,canonical_archetype,posture,must_have_evidence,red_flag_evidence,green_policy,theme_is_score_input,production_scoring_changed,source_round
스마트홈,PLATFORM_CONTENT_SW_SECURITY,SECURITY_IDENTITY_DEEPFAKE,PLATFORM_SOFTWARE_INTERNET,WATCH_YELLOW_FIRST,recurring_contract|security_demand|opm_leverage|legal_risk_low,theme_only_security|no_recurring_revenue|budget_cut|ai_cost_overrun,Security tags require recurring contracts and low legal/governance risk before higher conviction.,false,false,round14
피지컬AI,PLATFORM_CONTENT_SW_SECURITY,ROBOTICS_FACTORY_AUTOMATION,ROBOTICS_FACTORY_AUTOMATION,WATCH_YELLOW_FIRST,customer_adoption|revenue_conversion|opm_improvement|repeat_revenue,tam_only|mou_poc_only|no_revenue|high_valuation_ipo,"Robotics is mostly Watch until investment converts into revenue, orders, and repeat economics.",false,false,round14
휴머노이드,PLATFORM_CONTENT_SW_SECURITY,ROBOTICS_FACTORY_AUTOMATION,ROBOTICS_FACTORY_AUTOMATION,WATCH_YELLOW_FIRST,customer_adoption|revenue_conversion|opm_improvement|repeat_revenue,tam_only|mou_poc_only|no_revenue|high_valuation_ipo,"Robotics is mostly Watch until investment converts into revenue, orders, and repeat economics.",false,false,round14
제조용 로봇,PLATFORM_CONTENT_SW_SECURITY,ROBOTICS_FACTORY_AUTOMATION,ROBOTICS_FACTORY_AUTOMATION,WATCH_YELLOW_FIRST,customer_adoption|revenue_conversion|opm_improvement|repeat_revenue,tam_only|mou_poc_only|no_revenue|high_valuation_ipo,"Robotics is mostly Watch until investment converts into revenue, orders, and repeat economics.",false,false,round14
서비스용 로봇,PLATFORM_CONTENT_SW_SECURITY,ROBOTICS_FACTORY_AUTOMATION,ROBOTICS_FACTORY_AUTOMATION,WATCH_YELLOW_FIRST,customer_adoption|revenue_conversion|opm_improvement|repeat_revenue,tam_only|mou_poc_only|no_revenue|high_valuation_ipo,"Robotics is mostly Watch until investment converts into revenue, orders, and repeat economics.",false,false,round14
수술용 로봇,PLATFORM_CONTENT_SW_SECURITY,ROBOTICS_FACTORY_AUTOMATION,ROBOTICS_FACTORY_AUTOMATION,WATCH_YELLOW_FIRST,customer_adoption|revenue_conversion|opm_improvement|repeat_revenue,tam_only|mou_poc_only|no_revenue|high_valuation_ipo,"Robotics is mostly Watch until investment converts into revenue, orders, and repeat economics.",false,false,round14
스마트팩토리,PLATFORM_CONTENT_SW_SECURITY,ROBOTICS_FACTORY_AUTOMATION,ROBOTICS_FACTORY_AUTOMATION,WATCH_YELLOW_FIRST,customer_adoption|revenue_conversion|opm_improvement|repeat_revenue,tam_only|mou_poc_only|no_revenue|high_valuation_ipo,"Robotics is mostly Watch until investment converts into revenue, orders, and repeat economics.",false,false,round14
대형 건설사,CONSTRUCTION_REAL_ESTATE_MATERIALS,CONSTRUCTION_REAL_ESTATE_CREDIT,CONSTRUCTION_REAL_ESTATE_CREDIT,REDTEAM_FIRST,pf_exposure_clean|cash_flow|credit_risk_resolved|cost_ratio_stability,pf_stress|liquidity_support_dependency|cost_inflation|unsold_inventory,"Construction is credit-risk first; a rebound can be relief, not structural E2R.",false,false,round14
중소형 건설사,CONSTRUCTION_REAL_ESTATE_MATERIALS,CONSTRUCTION_REAL_ESTATE_CREDIT,CONSTRUCTION_REAL_ESTATE_CREDIT,REDTEAM_FIRST,pf_exposure_clean|cash_flow|credit_risk_resolved|cost_ratio_stability,pf_stress|liquidity_support_dependency|cost_inflation|unsold_inventory,"Construction is credit-risk first; a rebound can be relief, not structural E2R.",false,false,round14
부동산 자산 보유,CONSTRUCTION_REAL_ESTATE_MATERIALS,CONSTRUCTION_REAL_ESTATE_CREDIT,CONSTRUCTION_REAL_ESTATE_CREDIT,REDTEAM_FIRST,pf_exposure_clean|cash_flow|credit_risk_resolved|cost_ratio_stability,pf_stress|liquidity_support_dependency|cost_inflation|unsold_inventory,"Construction is credit-risk first; a rebound can be relief, not structural E2R.",false,false,round14
개발신탁리츠,CONSTRUCTION_REAL_ESTATE_MATERIALS,CONSTRUCTION_REAL_ESTATE_CREDIT,CONSTRUCTION_REAL_ESTATE_CREDIT,REDTEAM_FIRST,pf_exposure_clean|cash_flow|credit_risk_resolved|cost_ratio_stability,pf_stress|liquidity_support_dependency|cost_inflation|unsold_inventory,"Construction is credit-risk first; a rebound can be relief, not structural E2R.",false,false,round14
건자재,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_MATERIALS_CYCLE,COMMODITY_SPREAD,REDTEAM_FIRST,price_hike|shipment_volume|cost_spread|housing_cycle,pf_stress|housing_slowdown|cost_inflation|price_hike_failure,Building materials need both price and volume support; PF risk caps Green.,false,false,round14
시멘트,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_MATERIALS_CYCLE,COMMODITY_SPREAD,REDTEAM_FIRST,price_hike|shipment_volume|cost_spread|housing_cycle,pf_stress|housing_slowdown|cost_inflation|price_hike_failure,Building materials need both price and volume support; PF risk caps Green.,false,false,round14
레미콘,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_MATERIALS_CYCLE,COMMODITY_SPREAD,REDTEAM_FIRST,price_hike|shipment_volume|cost_spread|housing_cycle,pf_stress|housing_slowdown|cost_inflation|price_hike_failure,Building materials need both price and volume support; PF risk caps Green.,false,false,round14
콘크리트,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_MATERIALS_CYCLE,COMMODITY_SPREAD,REDTEAM_FIRST,price_hike|shipment_volume|cost_spread|housing_cycle,pf_stress|housing_slowdown|cost_inflation|price_hike_failure,Building materials need both price and volume support; PF risk caps Green.,false,false,round14
철근,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_MATERIALS_CYCLE,COMMODITY_SPREAD,REDTEAM_FIRST,price_hike|shipment_volume|cost_spread|housing_cycle,pf_stress|housing_slowdown|cost_inflation|price_hike_failure,Building materials need both price and volume support; PF risk caps Green.,false,false,round14
거푸집,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_MATERIALS_CYCLE,COMMODITY_SPREAD,REDTEAM_FIRST,price_hike|shipment_volume|cost_spread|housing_cycle,pf_stress|housing_slowdown|cost_inflation|price_hike_failure,Building materials need both price and volume support; PF risk caps Green.,false,false,round14
가구,CONSTRUCTION_REAL_ESTATE_MATERIALS,BUILDING_MATERIALS_CYCLE,COMMODITY_SPREAD,REDTEAM_FIRST,price_hike|shipment_volume|cost_spread|housing_cycle,pf_stress|housing_slowdown|cost_inflation|price_hike_failure,Building materials need both price and volume support; PF risk caps Green.,false,false,round14
엠폭스,POLICY_GEOPOLITICAL_EVENT,EVENT_DISEASE_PEST_DEMAND,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Disease/pest demand is Red/4B defense material unless recurring non-event revenue is proven.,false,false,round14
코로나19,POLICY_GEOPOLITICAL_EVENT,EVENT_DISEASE_PEST_DEMAND,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Disease/pest demand is Red/4B defense material unless recurring non-event revenue is proven.,false,false,round14
전염병 진단,POLICY_GEOPOLITICAL_EVENT,EVENT_DISEASE_PEST_DEMAND,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Disease/pest demand is Red/4B defense material unless recurring non-event revenue is proven.,false,false,round14
동물백신,POLICY_GEOPOLITICAL_EVENT,EVENT_DISEASE_PEST_DEMAND,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Disease/pest demand is Red/4B defense material unless recurring non-event revenue is proven.,false,false,round14
빈대퇴치,POLICY_GEOPOLITICAL_EVENT,EVENT_DISEASE_PEST_DEMAND,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Disease/pest demand is Red/4B defense material unless recurring non-event revenue is proven.,false,false,round14
황사마스크,POLICY_GEOPOLITICAL_EVENT,EVENT_DISEASE_PEST_DEMAND,ONE_OFF_EVENT_DEMAND,REDTEAM_FIRST,recurring_non_event_demand|post_event_revenue|margin_normalization,one_off_demand|inventory_build|guidance_down|demand_cliff,Disease/pest demand is Red/4B defense material unless recurring non-event revenue is proven.,false,false,round14
초전도체,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is not an E2R success path until commercialization and revenue exist.,false,false,round14
맥신,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is not an E2R success path until commercialization and revenue exist.,false,false,round14
그래핀,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is not an E2R success path until commercialization and revenue exist.,false,false,round14
양자 기술,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is not an E2R success path until commercialization and revenue exist.,false,false,round14
페라이트,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is not an E2R success path until commercialization and revenue exist.,false,false,round14
스페이스X 관련주,POLICY_GEOPOLITICAL_EVENT,SPECULATIVE_SCIENCE_THEME,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,commercial_contract|revenue_conversion|verified_product,paper_only|relatedness_unclear|price_only_rally|commercialization_failure,Speculative science is not an E2R success path until commercialization and revenue exist.,false,false,round14
양돈주,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,"Agri/livestock is mostly cycle/event; without pass-through and repeat demand, Green is restricted.",false,false,round14
육계주,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,"Agri/livestock is mostly cycle/event; without pass-through and repeat demand, Green is restricted.",false,false,round14
배합사료,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,"Agri/livestock is mostly cycle/event; without pass-through and repeat demand, Green is restricted.",false,false,round14
대두,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,"Agri/livestock is mostly cycle/event; without pass-through and repeat demand, Green is restricted.",false,false,round14
농기계,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,"Agri/livestock is mostly cycle/event; without pass-through and repeat demand, Green is restricted.",false,false,round14
스마트팜,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,"Agri/livestock is mostly cycle/event; without pass-through and repeat demand, Green is restricted.",false,false,round14
참치 원양어업,EDUCATION_LIFE_AGRI_MISC,AGRI_LIVESTOCK_FOOD_COMMODITY,COMMODITY_SPREAD,REDTEAM_FIRST,price_pass_through|feed_cost|inventory_status|op_eps_revision,disease_event_only|feed_cost_squeeze|commodity_reversal|weather_theme,"Agri/livestock is mostly cycle/event; without pass-through and repeat demand, Green is restricted.",false,false,round14
폐기물처리,EDUCATION_LIFE_AGRI_MISC,WASTE_RECYCLING_ENVIRONMENT,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,processing_volume|long_term_contract|utilization|op_fcf_improvement,theme_only_recycling|low_utilization|metal_price_dependency|capex_without_fcf,"Waste treatment can become infrastructure-like E2R, but recycling themes need actual volume and FCF.",false,false,round15
폐배터리,EDUCATION_LIFE_AGRI_MISC,WASTE_RECYCLING_ENVIRONMENT,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,processing_volume|long_term_contract|utilization|op_fcf_improvement,theme_only_recycling|low_utilization|metal_price_dependency|capex_without_fcf,"Waste treatment can become infrastructure-like E2R, but recycling themes need actual volume and FCF.",false,false,round15
탈 플라스틱,EDUCATION_LIFE_AGRI_MISC,WASTE_RECYCLING_ENVIRONMENT,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,processing_volume|long_term_contract|utilization|op_fcf_improvement,theme_only_recycling|low_utilization|metal_price_dependency|capex_without_fcf,"Waste treatment can become infrastructure-like E2R, but recycling themes need actual volume and FCF.",false,false,round15
전자폐기물,EDUCATION_LIFE_AGRI_MISC,WASTE_RECYCLING_ENVIRONMENT,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,processing_volume|long_term_contract|utilization|op_fcf_improvement,theme_only_recycling|low_utilization|metal_price_dependency|capex_without_fcf,"Waste treatment can become infrastructure-like E2R, but recycling themes need actual volume and FCF.",false,false,round15
플라스틱 재활용,EDUCATION_LIFE_AGRI_MISC,WASTE_RECYCLING_ENVIRONMENT,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,processing_volume|long_term_contract|utilization|op_fcf_improvement,theme_only_recycling|low_utilization|metal_price_dependency|capex_without_fcf,"Waste treatment can become infrastructure-like E2R, but recycling themes need actual volume and FCF.",false,false,round15
폐기물 에너지화,EDUCATION_LIFE_AGRI_MISC,WASTE_RECYCLING_ENVIRONMENT,UTILITIES_REGULATED_TARIFF,WATCH_YELLOW_FIRST,processing_volume|long_term_contract|utilization|op_fcf_improvement,theme_only_recycling|low_utilization|metal_price_dependency|capex_without_fcf,"Waste treatment can become infrastructure-like E2R, but recycling themes need actual volume and FCF.",false,false,round15
정유,MATERIALS_SPREAD_STRATEGIC,REFINING_OIL_SPREAD,COMMODITY_SPREAD,WATCH_YELLOW_FIRST,refining_margin|product_mix|inventory_status|fcf_improvement,margin_bounce_only|inventory_gain_only|demand_visibility_weak,"Refining can rebound hard, but structural visibility starts low unless FCF and demand persistence are visible.",false,false,round15
화학-정유,MATERIALS_SPREAD_STRATEGIC,REFINING_OIL_SPREAD,COMMODITY_SPREAD,WATCH_YELLOW_FIRST,refining_margin|product_mix|inventory_status|fcf_improvement,margin_bounce_only|inventory_gain_only|demand_visibility_weak,"Refining can rebound hard, but structural visibility starts low unless FCF and demand persistence are visible.",false,false,round15
윤활유,MATERIALS_SPREAD_STRATEGIC,REFINING_OIL_SPREAD,COMMODITY_SPREAD,WATCH_YELLOW_FIRST,refining_margin|product_mix|inventory_status|fcf_improvement,margin_bounce_only|inventory_gain_only|demand_visibility_weak,"Refining can rebound hard, but structural visibility starts low unless FCF and demand persistence are visible.",false,false,round15
LPG,MATERIALS_SPREAD_STRATEGIC,REFINING_OIL_SPREAD,COMMODITY_SPREAD,WATCH_YELLOW_FIRST,refining_margin|product_mix|inventory_status|fcf_improvement,margin_bounce_only|inventory_gain_only|demand_visibility_weak,"Refining can rebound hard, but structural visibility starts low unless FCF and demand persistence are visible.",false,false,round15
유가 상승 수혜,MATERIALS_SPREAD_STRATEGIC,REFINING_OIL_SPREAD,COMMODITY_SPREAD,WATCH_YELLOW_FIRST,refining_margin|product_mix|inventory_status|fcf_improvement,margin_bounce_only|inventory_gain_only|demand_visibility_weak,"Refining can rebound hard, but structural visibility starts low unless FCF and demand persistence are visible.",false,false,round15
화학,MATERIALS_SPREAD_STRATEGIC,CHEMICAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,product_spread|capacity_discipline|inventory_status|restructuring,cheap_only|china_oversupply|no_capacity_closure|spread_only,Chemical Green is highly restricted because China/Middle-East oversupply can turn EPS rebound into 4C.,false,false,round15
석유화학,MATERIALS_SPREAD_STRATEGIC,CHEMICAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,product_spread|capacity_discipline|inventory_status|restructuring,cheap_only|china_oversupply|no_capacity_closure|spread_only,Chemical Green is highly restricted because China/Middle-East oversupply can turn EPS rebound into 4C.,false,false,round15
페인트,MATERIALS_SPREAD_STRATEGIC,CHEMICAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,product_spread|capacity_discipline|inventory_status|restructuring,cheap_only|china_oversupply|no_capacity_closure|spread_only,Chemical Green is highly restricted because China/Middle-East oversupply can turn EPS rebound into 4C.,false,false,round15
주정,MATERIALS_SPREAD_STRATEGIC,CHEMICAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,product_spread|capacity_discipline|inventory_status|restructuring,cheap_only|china_oversupply|no_capacity_closure|spread_only,Chemical Green is highly restricted because China/Middle-East oversupply can turn EPS rebound into 4C.,false,false,round15
탈 플라스틱 소재,MATERIALS_SPREAD_STRATEGIC,CHEMICAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,product_spread|capacity_discipline|inventory_status|restructuring,cheap_only|china_oversupply|no_capacity_closure|spread_only,Chemical Green is highly restricted because China/Middle-East oversupply can turn EPS rebound into 4C.,false,false,round15
철강,MATERIALS_SPREAD_STRATEGIC,STEEL_METAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,steel_spread|value_added_mix|china_supply|cost_status,china_low_price_import|construction_demand_weak|cost_inflation,Steel is mostly cycle/watch; structural Green needs supply discipline and value-added mix.,false,false,round15
철강 주요업체,MATERIALS_SPREAD_STRATEGIC,STEEL_METAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,steel_spread|value_added_mix|china_supply|cost_status,china_low_price_import|construction_demand_weak|cost_inflation,Steel is mostly cycle/watch; structural Green needs supply discipline and value-added mix.,false,false,round15
철강 중소형업체,MATERIALS_SPREAD_STRATEGIC,STEEL_METAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,steel_spread|value_added_mix|china_supply|cost_status,china_low_price_import|construction_demand_weak|cost_inflation,Steel is mostly cycle/watch; structural Green needs supply discipline and value-added mix.,false,false,round15
비철금속,MATERIALS_SPREAD_STRATEGIC,STEEL_METAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,steel_spread|value_added_mix|china_supply|cost_status,china_low_price_import|construction_demand_weak|cost_inflation,Steel is mostly cycle/watch; structural Green needs supply discipline and value-added mix.,false,false,round15
철근,MATERIALS_SPREAD_STRATEGIC,STEEL_METAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,steel_spread|value_added_mix|china_supply|cost_status,china_low_price_import|construction_demand_weak|cost_inflation,Steel is mostly cycle/watch; structural Green needs supply discipline and value-added mix.,false,false,round15
강관,MATERIALS_SPREAD_STRATEGIC,STEEL_METAL_SPREAD,COMMODITY_SPREAD,REDTEAM_FIRST,steel_spread|value_added_mix|china_supply|cost_status,china_low_price_import|construction_demand_weak|cost_inflation,Steel is mostly cycle/watch; structural Green needs supply discipline and value-added mix.,false,false,round15
편의점,CONSUMER_RETAIL_BRAND,RETAIL_ECOMMERCE_LOGISTICS,RETAIL_DOMESTIC_CONSUMER,WATCH_YELLOW_FIRST,same_store_sales|unit_economics|opm_improvement|fcf_improvement,listing_event_only|gmv_without_profit|delivery_cost_pressure|traffic_only,"Retail/e-commerce needs OPM and FCF proof; GMV, traffic, or listing events are not enough.",false,false,round15
홈쇼핑,CONSUMER_RETAIL_BRAND,RETAIL_ECOMMERCE_LOGISTICS,RETAIL_DOMESTIC_CONSUMER,WATCH_YELLOW_FIRST,same_store_sales|unit_economics|opm_improvement|fcf_improvement,listing_event_only|gmv_without_profit|delivery_cost_pressure|traffic_only,"Retail/e-commerce needs OPM and FCF proof; GMV, traffic, or listing events are not enough.",false,false,round15
음식료 유통,CONSUMER_RETAIL_BRAND,RETAIL_ECOMMERCE_LOGISTICS,RETAIL_DOMESTIC_CONSUMER,WATCH_YELLOW_FIRST,same_store_sales|unit_economics|opm_improvement|fcf_improvement,listing_event_only|gmv_without_profit|delivery_cost_pressure|traffic_only,"Retail/e-commerce needs OPM and FCF proof; GMV, traffic, or listing events are not enough.",false,false,round15
마켓컬리,CONSUMER_RETAIL_BRAND,RETAIL_ECOMMERCE_LOGISTICS,RETAIL_DOMESTIC_CONSUMER,WATCH_YELLOW_FIRST,same_store_sales|unit_economics|opm_improvement|fcf_improvement,listing_event_only|gmv_without_profit|delivery_cost_pressure|traffic_only,"Retail/e-commerce needs OPM and FCF proof; GMV, traffic, or listing events are not enough.",false,false,round15
오아시스,CONSUMER_RETAIL_BRAND,RETAIL_ECOMMERCE_LOGISTICS,RETAIL_DOMESTIC_CONSUMER,WATCH_YELLOW_FIRST,same_store_sales|unit_economics|opm_improvement|fcf_improvement,listing_event_only|gmv_without_profit|delivery_cost_pressure|traffic_only,"Retail/e-commerce needs OPM and FCF proof; GMV, traffic, or listing events are not enough.",false,false,round15
콜드체인,CONSUMER_RETAIL_BRAND,RETAIL_ECOMMERCE_LOGISTICS,RETAIL_DOMESTIC_CONSUMER,WATCH_YELLOW_FIRST,same_store_sales|unit_economics|opm_improvement|fcf_improvement,listing_event_only|gmv_without_profit|delivery_cost_pressure|traffic_only,"Retail/e-commerce needs OPM and FCF proof; GMV, traffic, or listing events are not enough.",false,false,round15
택배,CONSUMER_RETAIL_BRAND,RETAIL_ECOMMERCE_LOGISTICS,RETAIL_DOMESTIC_CONSUMER,WATCH_YELLOW_FIRST,same_store_sales|unit_economics|opm_improvement|fcf_improvement,listing_event_only|gmv_without_profit|delivery_cost_pressure|traffic_only,"Retail/e-commerce needs OPM and FCF proof; GMV, traffic, or listing events are not enough.",false,false,round15
종합물류,CONSUMER_RETAIL_BRAND,RETAIL_ECOMMERCE_LOGISTICS,RETAIL_DOMESTIC_CONSUMER,WATCH_YELLOW_FIRST,same_store_sales|unit_economics|opm_improvement|fcf_improvement,listing_event_only|gmv_without_profit|delivery_cost_pressure|traffic_only,"Retail/e-commerce needs OPM and FCF proof; GMV, traffic, or listing events are not enough.",false,false,round15
손해보험,FINANCIAL_CAPITAL_DIGITAL,INSURANCE_FINANCIAL_VALUEUP,FINANCIAL_SPREAD_BALANCE_SHEET,GREEN_POSSIBLE,roe|csm_or_cet1|capital_ratio|shareholder_return_execution,low_pbr_only|weak_capital_ratio|credit_cost|brokerage_cycle_only,"Financial value-up scoring must connect ROE/PBR, capital strength, and executed return.",false,false,round15
생명보험,FINANCIAL_CAPITAL_DIGITAL,INSURANCE_FINANCIAL_VALUEUP,FINANCIAL_SPREAD_BALANCE_SHEET,GREEN_POSSIBLE,roe|csm_or_cet1|capital_ratio|shareholder_return_execution,low_pbr_only|weak_capital_ratio|credit_cost|brokerage_cycle_only,"Financial value-up scoring must connect ROE/PBR, capital strength, and executed return.",false,false,round15
화재,FINANCIAL_CAPITAL_DIGITAL,INSURANCE_FINANCIAL_VALUEUP,FINANCIAL_SPREAD_BALANCE_SHEET,GREEN_POSSIBLE,roe|csm_or_cet1|capital_ratio|shareholder_return_execution,low_pbr_only|weak_capital_ratio|credit_cost|brokerage_cycle_only,"Financial value-up scoring must connect ROE/PBR, capital strength, and executed return.",false,false,round15
금융지주회사,FINANCIAL_CAPITAL_DIGITAL,INSURANCE_FINANCIAL_VALUEUP,FINANCIAL_SPREAD_BALANCE_SHEET,GREEN_POSSIBLE,roe|csm_or_cet1|capital_ratio|shareholder_return_execution,low_pbr_only|weak_capital_ratio|credit_cost|brokerage_cycle_only,"Financial value-up scoring must connect ROE/PBR, capital strength, and executed return.",false,false,round15
은행,FINANCIAL_CAPITAL_DIGITAL,INSURANCE_FINANCIAL_VALUEUP,FINANCIAL_SPREAD_BALANCE_SHEET,GREEN_POSSIBLE,roe|csm_or_cet1|capital_ratio|shareholder_return_execution,low_pbr_only|weak_capital_ratio|credit_cost|brokerage_cycle_only,"Financial value-up scoring must connect ROE/PBR, capital strength, and executed return.",false,false,round15
증권사,FINANCIAL_CAPITAL_DIGITAL,INSURANCE_FINANCIAL_VALUEUP,FINANCIAL_SPREAD_BALANCE_SHEET,GREEN_POSSIBLE,roe|csm_or_cet1|capital_ratio|shareholder_return_execution,low_pbr_only|weak_capital_ratio|credit_cost|brokerage_cycle_only,"Financial value-up scoring must connect ROE/PBR, capital strength, and executed return.",false,false,round15
VC,FINANCIAL_CAPITAL_DIGITAL,INSURANCE_FINANCIAL_VALUEUP,FINANCIAL_SPREAD_BALANCE_SHEET,GREEN_POSSIBLE,roe|csm_or_cet1|capital_ratio|shareholder_return_execution,low_pbr_only|weak_capital_ratio|credit_cost|brokerage_cycle_only,"Financial value-up scoring must connect ROE/PBR, capital strength, and executed return.",false,false,round15
고배당주,FINANCIAL_CAPITAL_DIGITAL,INSURANCE_FINANCIAL_VALUEUP,FINANCIAL_SPREAD_BALANCE_SHEET,GREEN_POSSIBLE,roe|csm_or_cet1|capital_ratio|shareholder_return_execution,low_pbr_only|weak_capital_ratio|credit_cost|brokerage_cycle_only,"Financial value-up scoring must connect ROE/PBR, capital strength, and executed return.",false,false,round15
신용정보,FINANCIAL_CAPITAL_DIGITAL,INSURANCE_FINANCIAL_VALUEUP,FINANCIAL_SPREAD_BALANCE_SHEET,GREEN_POSSIBLE,roe|csm_or_cet1|capital_ratio|shareholder_return_execution,low_pbr_only|weak_capital_ratio|credit_cost|brokerage_cycle_only,"Financial value-up scoring must connect ROE/PBR, capital strength, and executed return.",false,false,round15
스테이블코인,FINANCIAL_CAPITAL_DIGITAL,DIGITAL_ASSET_TOKENIZATION,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,regulation_approval|transaction_volume|fee_model|regulated_revenue,coin_theme_only|nft_theme|law_expectation_only|security_issue,"Digital finance stays non-Green until regulation, volume, and monetization are real.",false,false,round15
STO,FINANCIAL_CAPITAL_DIGITAL,DIGITAL_ASSET_TOKENIZATION,THEME_VALUATION_OVERHEAT,REDTEAM_FIRST,regulation_approval|transaction_volume|fee_model|regulated_revenue,coin_theme_only|nft_theme|law_expectation_only|security_issue,"Digital finance stays non-Green until regulation, volume, and monetization are real.",false,false,round15
